pdt_number,junk,Datetime,depth,mintemp,maxtemp,meantemp,junk2,junk3
1,junk,09/24/2017 17:00:00,0.000000,14.40,14.40,14.4,99999,99999
1,junk,09/24/2017 17:00:00,8.000000,14.40,14.40,14.4,99999,99999
1,junk,09/24/2017 17:00:00,24.000000,14.40,14.40,14.4,99999,99999
1,junk,09/24/2017 17:00:00,40.000000,14.40,14.40,14.4,99999,99999
1,junk,09/24/2017 17:00:00,56.000000,14.00,14.40,14.2,99999,99999
1,junk,09/24/2017 17:00:00,80.000000,13.40,13.40,13.4,99999,99999
2,junk,09/25/2017 00:00:00,0.000000,14.00,14.60,14.3,99999,99999
2,junk,09/25/2017 00:00:00,8.000000,14.20,14.60,14.399999999999999,99999,99999
2,junk,09/25/2017 00:00:00,24.000000,14.20,14.60,14.399999999999999,99999,99999
2,junk,09/25/2017 00:00:00,40.000000,13.80,14.80,14.3,99999,99999
2,junk,09/25/2017 00:00:00,56.000000,13.60,14.40,14.0,99999,99999
2,junk,09/25/2017 00:00:00,80.000000,13.20,13.20,13.2,99999,99999
3,junk,09/26/2017 00:00:00,0.000000,13.60,14.40,14.0,99999,99999
3,junk,09/26/2017 00:00:00,8.000000,13.60,14.40,14.0,99999,99999
3,junk,09/26/2017 00:00:00,32.000000,12.60,14.40,13.5,99999,99999
3,junk,09/26/2017 00:00:00,56.000000,12.20,14.00,13.1,99999,99999
3,junk,09/26/2017 00:00:00,80.000000,11.40,11.80,11.600000000000001,99999,99999
3,junk,09/26/2017 00:00:00,104.000000,10.80,11.20,11.0,99999,99999
3,junk,09/26/2017 00:00:00,144.000000,10.20,10.20,10.2,99999,99999
3,junk,09/26/2017 00:00:00,160.000000,10.20,10.20,10.2,99999,99999
4,junk,09/27/2017 00:00:00,0.000000,13.40,14.00,13.7,99999,99999
4,junk,09/27/2017 00:00:00,32.000000,13.40,14.00,13.7,99999,99999
4,junk,09/27/2017 00:00:00,104.000000,11.00,12.00,11.5,99999,99999
4,junk,09/27/2017 00:00:00,176.000000,10.40,10.80,10.600000000000001,99999,99999
4,junk,09/27/2017 00:00:00,264.000000,10.20,10.20,10.2,99999,99999
4,junk,09/27/2017 00:00:00,328.000000,10.00,10.20,10.1,99999,99999
4,junk,09/27/2017 00:00:00,416.000000,10.00,10.00,10.0,99999,99999
4,junk,09/27/2017 00:00:00,504.000000,9.60,9.60,9.6,99999,99999
5,junk,09/28/2017 00:00:00,0.000000,13.40,14.00,13.7,99999,99999
5,junk,09/28/2017 00:00:00,16.000000,13.40,14.00,13.7,99999,99999
5,junk,09/28/2017 00:00:00,56.000000,12.20,14.00,13.1,99999,99999
5,junk,09/28/2017 00:00:00,96.000000,10.80,13.40,12.100000000000001,99999,99999
5,junk,09/28/2017 00:00:00,136.000000,10.20,11.00,10.6,99999,99999
5,junk,09/28/2017 00:00:00,200.000000,10.20,10.40,10.3,99999,99999
5,junk,09/28/2017 00:00:00,208.000000,10.40,10.40,10.4,99999,99999
5,junk,09/28/2017 00:00:00,264.000000,10.40,10.40,10.4,99999,99999
6,junk,09/29/2017 00:00:00,0.000000,13.80,14.20,14.0,99999,99999
6,junk,09/29/2017 00:00:00,32.000000,13.80,14.20,14.0,99999,99999
6,junk,09/29/2017 00:00:00,96.000000,12.00,13.40,12.7,99999,99999
6,junk,09/29/2017 00:00:00,192.000000,11.00,11.60,11.3,99999,99999
6,junk,09/29/2017 00:00:00,232.000000,10.80,11.00,10.9,99999,99999
6,junk,09/29/2017 00:00:00,320.000000,10.20,10.40,10.3,99999,99999
6,junk,09/29/2017 00:00:00,408.000000,10.20,10.20,10.2,99999,99999
6,junk,09/29/2017 00:00:00,464.000000,10.20,10.20,10.2,99999,99999
7,junk,09/30/2017 00:00:00,0.000000,13.80,14.20,14.0,99999,99999
7,junk,09/30/2017 00:00:00,40.000000,13.80,14.20,14.0,99999,99999
7,junk,09/30/2017 00:00:00,184.000000,11.20,12.00,11.6,99999,99999
7,junk,09/30/2017 00:00:00,208.000000,11.00,11.60,11.3,99999,99999
7,junk,09/30/2017 00:00:00,312.000000,10.40,11.00,10.7,99999,99999
7,junk,09/30/2017 00:00:00,392.000000,10.40,10.60,10.5,99999,99999
7,junk,09/30/2017 00:00:00,528.000000,9.80,10.00,9.9,99999,99999
7,junk,09/30/2017 00:00:00,576.000000,9.60,9.60,9.6,99999,99999
8,junk,10/01/2017 00:00:00,0.000000,14.00,15.00,14.5,99999,99999
8,junk,10/01/2017 00:00:00,32.000000,14.00,15.00,14.5,99999,99999
8,junk,10/01/2017 00:00:00,136.000000,11.60,11.60,11.6,99999,99999
8,junk,10/01/2017 00:00:00,192.000000,11.20,11.20,11.2,99999,99999
8,junk,10/01/2017 00:00:00,328.000000,10.80,11.00,10.9,99999,99999
8,junk,10/01/2017 00:00:00,400.000000,10.40,10.60,10.5,99999,99999
8,junk,10/01/2017 00:00:00,472.000000,10.60,10.60,10.6,99999,99999
8,junk,10/01/2017 00:00:00,520.000000,10.40,10.40,10.4,99999,99999
9,junk,10/02/2017 00:00:00,0.000000,14.60,15.40,15.0,99999,99999
9,junk,10/02/2017 00:00:00,24.000000,14.60,15.40,15.0,99999,99999
9,junk,10/02/2017 00:00:00,32.000000,14.40,15.40,14.9,99999,99999
9,junk,10/02/2017 00:00:00,56.000000,13.60,15.40,14.5,99999,99999
9,junk,10/02/2017 00:00:00,88.000000,11.80,14.60,13.2,99999,99999
9,junk,10/02/2017 00:00:00,128.000000,11.20,12.20,11.7,99999,99999
9,junk,10/02/2017 00:00:00,152.000000,11.60,11.80,11.7,99999,99999
9,junk,10/02/2017 00:00:00,168.000000,11.40,11.40,11.4,99999,99999
10,junk,10/03/2017 00:00:00,0.000000,15.00,17.00,16.0,99999,99999
10,junk,10/03/2017 00:00:00,40.000000,15.00,17.00,16.0,99999,99999
10,junk,10/03/2017 00:00:00,200.000000,11.40,12.20,11.8,99999,99999
10,junk,10/03/2017 00:00:00,224.000000,11.40,12.20,11.8,99999,99999
10,junk,10/03/2017 00:00:00,360.000000,10.80,11.60,11.2,99999,99999
10,junk,10/03/2017 00:00:00,432.000000,10.80,11.20,11.0,99999,99999
10,junk,10/03/2017 00:00:00,464.000000,10.60,11.00,10.8,99999,99999
10,junk,10/03/2017 00:00:00,576.000000,10.20,10.40,10.3,99999,99999
11,junk,10/04/2017 00:00:00,0.000000,16.40,16.80,16.6,99999,99999
11,junk,10/04/2017 00:00:00,8.000000,16.20,16.80,16.5,99999,99999
11,junk,10/04/2017 00:00:00,40.000000,16.00,17.00,16.5,99999,99999
11,junk,10/04/2017 00:00:00,64.000000,13.20,16.80,15.0,99999,99999
11,junk,10/04/2017 00:00:00,104.000000,12.80,13.20,13.0,99999,99999
11,junk,10/04/2017 00:00:00,128.000000,12.40,12.80,12.600000000000001,99999,99999
11,junk,10/04/2017 00:00:00,176.000000,12.20,12.20,12.2,99999,99999
11,junk,10/04/2017 00:00:00,192.000000,12.20,12.20,12.2,99999,99999
12,junk,10/05/2017 00:00:00,0.000000,16.20,17.20,16.7,99999,99999
12,junk,10/05/2017 00:00:00,16.000000,16.00,17.00,16.5,99999,99999
12,junk,10/05/2017 00:00:00,48.000000,14.40,17.00,15.7,99999,99999
12,junk,10/05/2017 00:00:00,80.000000,13.00,16.60,14.8,99999,99999
12,junk,10/05/2017 00:00:00,128.000000,12.60,12.80,12.7,99999,99999
12,junk,10/05/2017 00:00:00,152.000000,12.40,12.60,12.5,99999,99999
12,junk,10/05/2017 00:00:00,200.000000,12.20,12.40,12.3,99999,99999
12,junk,10/05/2017 00:00:00,232.000000,12.20,12.20,12.2,99999,99999
13,junk,10/06/2017 00:00:00,0.000000,16.60,17.20,16.9,99999,99999
13,junk,10/06/2017 00:00:00,16.000000,16.00,17.20,16.6,99999,99999
13,junk,10/06/2017 00:00:00,48.000000,15.00,17.20,16.1,99999,99999
13,junk,10/06/2017 00:00:00,88.000000,12.80,16.60,14.700000000000001,99999,99999
13,junk,10/06/2017 00:00:00,128.000000,12.60,12.80,12.7,99999,99999
13,junk,10/06/2017 00:00:00,176.000000,12.40,12.40,12.4,99999,99999
13,junk,10/06/2017 00:00:00,192.000000,12.20,12.40,12.3,99999,99999
13,junk,10/06/2017 00:00:00,240.000000,12.00,12.00,12.0,99999,99999
14,junk,10/07/2017 00:00:00,0.000000,16.20,17.40,16.799999999999997,99999,99999
14,junk,10/07/2017 00:00:00,16.000000,16.00,17.20,16.6,99999,99999
14,junk,10/07/2017 00:00:00,48.000000,14.40,17.00,15.7,99999,99999
14,junk,10/07/2017 00:00:00,80.000000,13.00,14.80,13.9,99999,99999
14,junk,10/07/2017 00:00:00,128.000000,12.40,12.80,12.600000000000001,99999,99999
14,junk,10/07/2017 00:00:00,152.000000,12.20,12.60,12.399999999999999,99999,99999
14,junk,10/07/2017 00:00:00,192.000000,12.20,12.40,12.3,99999,99999
14,junk,10/07/2017 00:00:00,224.000000,12.00,12.00,12.0,99999,99999
15,junk,10/08/2017 00:00:00,0.000000,17.20,18.20,17.7,99999,99999
15,junk,10/08/2017 00:00:00,8.000000,17.00,17.80,17.4,99999,99999
15,junk,10/08/2017 00:00:00,32.000000,16.40,17.40,16.9,99999,99999
15,junk,10/08/2017 00:00:00,48.000000,15.00,17.20,16.1,99999,99999
15,junk,10/08/2017 00:00:00,72.000000,13.00,16.20,14.6,99999,99999
15,junk,10/08/2017 00:00:00,104.000000,12.80,13.20,13.0,99999,99999
15,junk,10/08/2017 00:00:00,128.000000,12.60,12.80,12.7,99999,99999
15,junk,10/08/2017 00:00:00,144.000000,12.60,12.60,12.6,99999,99999
16,junk,10/09/2017 00:00:00,0.000000,17.20,18.00,17.6,99999,99999
16,junk,10/09/2017 00:00:00,8.000000,16.80,17.80,17.3,99999,99999
16,junk,10/09/2017 00:00:00,24.000000,16.60,17.40,17.0,99999,99999
16,junk,10/09/2017 00:00:00,48.000000,14.60,17.20,15.899999999999999,99999,99999
16,junk,10/09/2017 00:00:00,72.000000,13.20,15.20,14.2,99999,99999
16,junk,10/09/2017 00:00:00,88.000000,13.00,13.40,13.2,99999,99999
16,junk,10/09/2017 00:00:00,120.000000,13.00,13.00,13.0,99999,99999
16,junk,10/09/2017 00:00:00,136.000000,12.80,12.80,12.8,99999,99999
17,junk,10/10/2017 00:00:00,0.000000,17.00,18.00,17.5,99999,99999
17,junk,10/10/2017 00:00:00,8.000000,16.80,17.80,17.3,99999,99999
17,junk,10/10/2017 00:00:00,24.000000,16.40,17.80,17.1,99999,99999
17,junk,10/10/2017 00:00:00,40.000000,14.40,17.60,16.0,99999,99999
17,junk,10/10/2017 00:00:00,56.000000,13.60,17.20,15.399999999999999,99999,99999
17,junk,10/10/2017 00:00:00,72.000000,13.00,13.80,13.4,99999,99999
17,junk,10/10/2017 00:00:00,88.000000,12.80,13.20,13.0,99999,99999
17,junk,10/10/2017 00:00:00,104.000000,13.00,13.00,13.0,99999,99999
18,junk,10/11/2017 00:00:00,0.000000,16.80,17.80,17.3,99999,99999
18,junk,10/11/2017 00:00:00,8.000000,16.80,17.80,17.3,99999,99999
18,junk,10/11/2017 00:00:00,24.000000,16.60,17.80,17.200000000000003,99999,99999
18,junk,10/11/2017 00:00:00,48.000000,14.20,17.60,15.9,99999,99999
18,junk,10/11/2017 00:00:00,72.000000,13.00,14.60,13.8,99999,99999
18,junk,10/11/2017 00:00:00,88.000000,13.20,13.40,13.3,99999,99999
18,junk,10/11/2017 00:00:00,112.000000,12.80,13.00,12.9,99999,99999
18,junk,10/11/2017 00:00:00,136.000000,12.60,12.60,12.6,99999,99999
19,junk,10/12/2017 00:00:00,0.000000,17.00,17.80,17.4,99999,99999
19,junk,10/12/2017 00:00:00,8.000000,17.20,17.80,17.5,99999,99999
19,junk,10/12/2017 00:00:00,32.000000,16.60,17.80,17.200000000000003,99999,99999
19,junk,10/12/2017 00:00:00,48.000000,15.80,17.60,16.700000000000003,99999,99999
19,junk,10/12/2017 00:00:00,72.000000,13.40,15.60,14.5,99999,99999
19,junk,10/12/2017 00:00:00,104.000000,12.80,13.20,13.0,99999,99999
19,junk,10/12/2017 00:00:00,112.000000,12.60,13.00,12.8,99999,99999
19,junk,10/12/2017 00:00:00,144.000000,12.60,12.60,12.6,99999,99999
20,junk,10/13/2017 00:00:00,0.000000,17.40,17.80,17.6,99999,99999
20,junk,10/13/2017 00:00:00,8.000000,17.40,17.80,17.6,99999,99999
20,junk,10/13/2017 00:00:00,40.000000,16.60,17.80,17.200000000000003,99999,99999
20,junk,10/13/2017 00:00:00,64.000000,14.00,17.60,15.8,99999,99999
20,junk,10/13/2017 00:00:00,104.000000,12.20,13.20,12.7,99999,99999
20,junk,10/13/2017 00:00:00,128.000000,12.00,12.40,12.2,99999,99999
20,junk,10/13/2017 00:00:00,168.000000,11.60,11.80,11.7,99999,99999
20,junk,10/13/2017 00:00:00,184.000000,11.60,11.60,11.6,99999,99999
21,junk,10/14/2017 00:00:00,0.000000,17.60,18.40,18.0,99999,99999
21,junk,10/14/2017 00:00:00,24.000000,17.60,18.40,18.0,99999,99999
21,junk,10/14/2017 00:00:00,88.000000,12.40,13.20,12.8,99999,99999
21,junk,10/14/2017 00:00:00,168.000000,11.60,11.60,11.6,99999,99999
21,junk,10/14/2017 00:00:00,216.000000,11.40,11.40,11.4,99999,99999
21,junk,10/14/2017 00:00:00,272.000000,11.20,11.20,11.2,99999,99999
21,junk,10/14/2017 00:00:00,312.000000,11.00,11.00,11.0,99999,99999
21,junk,10/14/2017 00:00:00,352.000000,11.00,11.00,11.0,99999,99999
22,junk,10/15/2017 00:00:00,0.000000,17.00,18.40,17.7,99999,99999
22,junk,10/15/2017 00:00:00,8.000000,17.00,18.40,17.7,99999,99999
22,junk,10/15/2017 00:00:00,24.000000,17.00,18.40,17.7,99999,99999
22,junk,10/15/2017 00:00:00,40.000000,16.40,18.40,17.4,99999,99999
22,junk,10/15/2017 00:00:00,64.000000,13.60,17.40,15.5,99999,99999
22,junk,10/15/2017 00:00:00,80.000000,12.80,14.20,13.5,99999,99999
22,junk,10/15/2017 00:00:00,96.000000,12.60,13.00,12.8,99999,99999
22,junk,10/15/2017 00:00:00,120.000000,12.60,12.80,12.7,99999,99999
23,junk,10/16/2017 00:00:00,0.000000,17.00,18.20,17.6,99999,99999
23,junk,10/16/2017 00:00:00,8.000000,17.00,18.20,17.6,99999,99999
23,junk,10/16/2017 00:00:00,40.000000,16.60,18.20,17.4,99999,99999
23,junk,10/16/2017 00:00:00,64.000000,13.20,17.20,15.2,99999,99999
23,junk,10/16/2017 00:00:00,112.000000,12.60,13.00,12.8,99999,99999
23,junk,10/16/2017 00:00:00,128.000000,12.60,12.80,12.7,99999,99999
23,junk,10/16/2017 00:00:00,152.000000,12.20,12.40,12.3,99999,99999
23,junk,10/16/2017 00:00:00,184.000000,12.20,12.20,12.2,99999,99999
24,junk,10/17/2017 00:00:00,0.000000,17.00,18.00,17.5,99999,99999
24,junk,10/17/2017 00:00:00,8.000000,17.00,17.80,17.4,99999,99999
24,junk,10/17/2017 00:00:00,32.000000,17.00,17.80,17.4,99999,99999
24,junk,10/17/2017 00:00:00,56.000000,13.60,17.80,15.7,99999,99999
24,junk,10/17/2017 00:00:00,88.000000,12.80,14.00,13.4,99999,99999
24,junk,10/17/2017 00:00:00,120.000000,12.60,12.80,12.7,99999,99999
24,junk,10/17/2017 00:00:00,128.000000,12.40,12.60,12.5,99999,99999
24,junk,10/17/2017 00:00:00,160.000000,12.40,12.40,12.4,99999,99999
25,junk,10/18/2017 00:00:00,0.000000,16.60,17.80,17.200000000000003,99999,99999
25,junk,10/18/2017 00:00:00,40.000000,16.20,17.80,17.0,99999,99999
25,junk,10/18/2017 00:00:00,120.000000,12.60,13.00,12.8,99999,99999
25,junk,10/18/2017 00:00:00,224.000000,12.20,12.20,12.2,99999,99999
25,junk,10/18/2017 00:00:00,272.000000,11.80,11.80,11.8,99999,99999
25,junk,10/18/2017 00:00:00,416.000000,11.40,11.40,11.4,99999,99999
25,junk,10/18/2017 00:00:00,456.000000,11.20,11.20,11.2,99999,99999
25,junk,10/18/2017 00:00:00,536.000000,11.00,11.00,11.0,99999,99999
26,junk,10/19/2017 00:00:00,0.000000,16.80,18.00,17.4,99999,99999
26,junk,10/19/2017 00:00:00,8.000000,17.20,18.00,17.6,99999,99999
26,junk,10/19/2017 00:00:00,32.000000,17.00,18.00,17.5,99999,99999
26,junk,10/19/2017 00:00:00,56.000000,14.80,17.80,16.3,99999,99999
26,junk,10/19/2017 00:00:00,96.000000,12.80,13.20,13.0,99999,99999
26,junk,10/19/2017 00:00:00,128.000000,12.60,12.80,12.7,99999,99999
26,junk,10/19/2017 00:00:00,152.000000,12.40,12.60,12.5,99999,99999
26,junk,10/19/2017 00:00:00,168.000000,12.40,12.40,12.4,99999,99999
27,junk,10/20/2017 00:00:00,0.000000,16.80,17.80,17.3,99999,99999
27,junk,10/20/2017 00:00:00,8.000000,16.80,17.80,17.3,99999,99999
27,junk,10/20/2017 00:00:00,32.000000,16.80,17.80,17.3,99999,99999
27,junk,10/20/2017 00:00:00,48.000000,14.60,17.80,16.2,99999,99999
27,junk,10/20/2017 00:00:00,56.000000,13.60,17.40,15.5,99999,99999
27,junk,10/20/2017 00:00:00,72.000000,13.00,13.40,13.2,99999,99999
27,junk,10/20/2017 00:00:00,96.000000,12.80,13.00,12.9,99999,99999
27,junk,10/20/2017 00:00:00,104.000000,12.80,12.80,12.8,99999,99999
28,junk,10/21/2017 00:00:00,0.000000,17.00,18.00,17.5,99999,99999
28,junk,10/21/2017 00:00:00,40.000000,17.00,17.60,17.3,99999,99999
28,junk,10/21/2017 00:00:00,48.000000,15.60,17.40,16.5,99999,99999
28,junk,10/21/2017 00:00:00,104.000000,12.60,12.80,12.7,99999,99999
28,junk,10/21/2017 00:00:00,120.000000,12.40,12.60,12.5,99999,99999
28,junk,10/21/2017 00:00:00,160.000000,12.20,12.20,12.2,99999,99999
28,junk,10/21/2017 00:00:00,192.000000,12.00,12.00,12.0,99999,99999
28,junk,10/21/2017 00:00:00,224.000000,11.80,11.80,11.8,99999,99999
29,junk,10/22/2017 00:00:00,0.000000,17.60,18.40,18.0,99999,99999
29,junk,10/22/2017 00:00:00,40.000000,17.80,18.20,18.0,99999,99999
29,junk,10/22/2017 00:00:00,160.000000,12.00,12.20,12.1,99999,99999
29,junk,10/22/2017 00:00:00,224.000000,11.80,11.80,11.8,99999,99999
29,junk,10/22/2017 00:00:00,344.000000,11.40,11.40,11.4,99999,99999
29,junk,10/22/2017 00:00:00,408.000000,11.40,11.40,11.4,99999,99999
29,junk,10/22/2017 00:00:00,456.000000,11.20,11.20,11.2,99999,99999
29,junk,10/22/2017 00:00:00,560.000000,11.00,11.00,11.0,99999,99999
30,junk,10/23/2017 00:00:00,0.000000,17.80,18.60,18.200000000000003,99999,99999
30,junk,10/23/2017 00:00:00,56.000000,16.00,18.60,17.3,99999,99999
30,junk,10/23/2017 00:00:00,208.000000,12.20,12.20,12.2,99999,99999
30,junk,10/23/2017 00:00:00,424.000000,11.20,11.40,11.3,99999,99999
30,junk,10/23/2017 00:00:00,512.000000,11.00,11.00,11.0,99999,99999
30,junk,10/23/2017 00:00:00,624.000000,10.60,10.80,10.7,99999,99999
30,junk,10/23/2017 00:00:00,800.000000,10.60,10.80,10.7,99999,99999
30,junk,10/23/2017 00:00:00,864.000000,10.80,10.80,10.8,99999,99999
31,junk,10/24/2017 00:00:00,0.000000,17.60,18.60,18.1,99999,99999
31,junk,10/24/2017 00:00:00,56.000000,15.20,17.60,16.4,99999,99999
31,junk,10/24/2017 00:00:00,80.000000,13.20,17.20,15.2,99999,99999
31,junk,10/24/2017 00:00:00,176.000000,12.20,12.40,12.3,99999,99999
31,junk,10/24/2017 00:00:00,200.000000,12.00,12.20,12.1,99999,99999
31,junk,10/24/2017 00:00:00,256.000000,11.60,12.00,11.8,99999,99999
31,junk,10/24/2017 00:00:00,336.000000,11.40,11.40,11.4,99999,99999
31,junk,10/24/2017 00:00:00,376.000000,11.40,11.40,11.4,99999,99999
32,junk,10/25/2017 00:00:00,0.000000,16.60,17.80,17.200000000000003,99999,99999
32,junk,10/25/2017 00:00:00,48.000000,16.20,17.80,17.0,99999,99999
32,junk,10/25/2017 00:00:00,72.000000,13.60,17.00,15.3,99999,99999
32,junk,10/25/2017 00:00:00,120.000000,12.40,12.80,12.600000000000001,99999,99999
32,junk,10/25/2017 00:00:00,192.000000,12.00,12.00,12.0,99999,99999
32,junk,10/25/2017 00:00:00,256.000000,11.60,11.80,11.7,99999,99999
32,junk,10/25/2017 00:00:00,264.000000,11.60,11.80,11.7,99999,99999
32,junk,10/25/2017 00:00:00,336.000000,11.40,11.40,11.4,99999,99999
33,junk,10/26/2017 00:00:00,0.000000,16.00,16.80,16.4,99999,99999
33,junk,10/26/2017 00:00:00,40.000000,15.80,16.60,16.200000000000003,99999,99999
33,junk,10/26/2017 00:00:00,104.000000,12.20,16.00,14.1,99999,99999
33,junk,10/26/2017 00:00:00,208.000000,11.80,12.00,11.9,99999,99999
33,junk,10/26/2017 00:00:00,304.000000,11.40,11.80,11.600000000000001,99999,99999
33,junk,10/26/2017 00:00:00,344.000000,11.40,11.60,11.5,99999,99999
33,junk,10/26/2017 00:00:00,384.000000,11.40,11.40,11.4,99999,99999
33,junk,10/26/2017 00:00:00,480.000000,11.00,11.20,11.1,99999,99999
34,junk,10/27/2017 00:00:00,0.000000,16.40,17.60,17.0,99999,99999
34,junk,10/27/2017 00:00:00,32.000000,16.20,17.40,16.799999999999997,99999,99999
34,junk,10/27/2017 00:00:00,40.000000,16.20,17.40,16.799999999999997,99999,99999
34,junk,10/27/2017 00:00:00,64.000000,14.40,17.40,15.899999999999999,99999,99999
34,junk,10/27/2017 00:00:00,96.000000,12.40,16.40,14.399999999999999,99999,99999
34,junk,10/27/2017 00:00:00,136.000000,12.20,13.00,12.6,99999,99999
34,junk,10/27/2017 00:00:00,168.000000,12.00,12.40,12.2,99999,99999
34,junk,10/27/2017 00:00:00,192.000000,12.20,12.20,12.2,99999,99999
35,junk,10/28/2017 00:00:00,0.000000,16.20,17.20,16.7,99999,99999
35,junk,10/28/2017 00:00:00,16.000000,16.20,17.20,16.7,99999,99999
35,junk,10/28/2017 00:00:00,64.000000,13.60,17.20,15.399999999999999,99999,99999
35,junk,10/28/2017 00:00:00,104.000000,12.40,13.00,12.7,99999,99999
35,junk,10/28/2017 00:00:00,160.000000,12.00,12.20,12.1,99999,99999
35,junk,10/28/2017 00:00:00,200.000000,11.80,12.00,11.9,99999,99999
35,junk,10/28/2017 00:00:00,272.000000,11.60,11.60,11.6,99999,99999
35,junk,10/28/2017 00:00:00,296.000000,11.60,11.60,11.6,99999,99999
36,junk,10/29/2017 00:00:00,0.000000,16.20,17.20,16.7,99999,99999
36,junk,10/29/2017 00:00:00,8.000000,16.20,17.20,16.7,99999,99999
36,junk,10/29/2017 00:00:00,32.000000,15.80,17.20,16.5,99999,99999
36,junk,10/29/2017 00:00:00,56.000000,14.60,17.00,15.8,99999,99999
36,junk,10/29/2017 00:00:00,80.000000,12.60,14.80,13.7,99999,99999
36,junk,10/29/2017 00:00:00,96.000000,12.40,13.80,13.100000000000001,99999,99999
36,junk,10/29/2017 00:00:00,120.000000,12.20,12.40,12.3,99999,99999
36,junk,10/29/2017 00:00:00,152.000000,12.00,12.20,12.1,99999,99999
37,junk,10/30/2017 00:00:00,0.000000,16.00,17.80,16.9,99999,99999
37,junk,10/30/2017 00:00:00,8.000000,16.00,17.80,16.9,99999,99999
37,junk,10/30/2017 00:00:00,40.000000,16.00,17.80,16.9,99999,99999
37,junk,10/30/2017 00:00:00,64.000000,13.60,16.60,15.100000000000001,99999,99999
37,junk,10/30/2017 00:00:00,96.000000,12.60,13.00,12.8,99999,99999
37,junk,10/30/2017 00:00:00,120.000000,12.40,12.40,12.4,99999,99999
37,junk,10/30/2017 00:00:00,168.000000,12.00,12.00,12.0,99999,99999
37,junk,10/30/2017 00:00:00,184.000000,12.00,12.00,12.0,99999,99999
38,junk,10/31/2017 00:00:00,0.000000,17.40,18.00,17.7,99999,99999
38,junk,10/31/2017 00:00:00,8.000000,17.40,18.00,17.7,99999,99999
38,junk,10/31/2017 00:00:00,32.000000,17.00,18.20,17.6,99999,99999
38,junk,10/31/2017 00:00:00,48.000000,15.60,18.00,16.8,99999,99999
